month,hour,maintenance,failure,weekday,temprature,simple_pos
2,1,465,1381,7,48434.7858,1
2,0,465,1583,7,48434.7858,0
2,23,465,1188,6,29994.3139,1
2,22,465,1309,6,29994.3139,1
2,21,465,1188,6,29994.3139,1
2,20,465,1188,6,29994.3139,0
2,19,465,1188,6,29994.3139,0
2,18,465,1067,6,29994.3139,0
2,17,465,906,6,29994.3139,0
2,16,465,1112,6,29994.3139,0
2,15,465,906,6,29994.3139,0
2,14,465,700,6,29994.3139,0
2,13,465,700,6,29994.3139,0
2,12,465,700,6,29994.3139,0
2,11,465,700,6,29994.3139,1
2,10,465,700,6,29994.3139,1
2,9,465,700,6,29994.3139,0
2,8,465,700,6,29994.3139,1
2,7,465,821,6,29994.3139,1
2,6,465,961,6,29994.3139,1
2,5,465,1105,6,29994.3139,1
2,4,465,965,6,29994.3139,1
2,3,465,821,6,29994.3139,0
2,2,465,121,6,29994.3139,0
2,1,465,121,6,29994.3139,1
2,0,465,549,6,29994.3139,1
2,23,465,428,5,10195.2401,1
2,22,465,428,5,10195.2401,1
2,21,465,428,5,10195.2401,1
2,20,465,585,5,10195.2401,1
2,19,465,585,5,10195.2401,1
2,18,465,585,5,10195.2401,0
2,17,465,1124,5,10195.2401,0
2,16,465,1124,5,10195.2401,0
2,15,465,1124,5,10195.2401,0
2,14,465,1124,5,10195.2401,0
2,13,465,1124,5,10195.2401,0
2,12,465,714,5,10195.2401,0
2,11,465,911,5,10195.2401,0
2,10,465,1304,5,10195.2401,1
2,9,465,1304,5,10195.2401,1
2,8,465,1702,5,10195.2401,1
2,7,465,1700,5,10195.2401,1
2,6,465,1459,5,10195.2401,1
2,5,465,1107,5,10195.2401,1
2,4,465,1236,5,10195.2401,1
2,3,465,1393,5,10195.2401,1
2,2,465,1441,5,10195.2401,1
2,1,465,1312,5,10195.2401,1
2,0,465,1734,5,10195.2401,1
2,23,465,913,4,12483.0488,1
2,22,465,745,4,12483.0488,1
2,21,465,745,4,12483.0488,1
2,20,465,1340,4,12483.0488,1
2,19,465,1363,4,12483.0488,1
2,18,465,768,4,12483.0488,1
2,17,465,925,4,12483.0488,1
2,16,465,463,4,12483.0488,1
2,15,465,463,4,12483.0488,0
2,14,465,306,4,12483.0488,1
2,13,465,619,4,12483.0488,1
2,12,465,463,4,12483.0488,1
2,11,465,613,4,12483.0488,1
2,10,465,463,4,12483.0488,1
2,9,465,467,4,12483.0488,1
2,8,465,317,4,12483.0488,1
2,7,465,743,4,12483.0488,1
2,6,465,1018,4,12483.0488,1
2,5,465,1018,4,12483.0488,1
2,4,465,1018,4,12483.0488,1
2,3,465,1018,4,12483.0488,1
2,2,465,858,4,12483.0488,1
2,1,465,697,4,12483.0488,0
2,0,465,717,4,12483.0488,1
2,23,282,592,3,11554.7265,1
2,22,282,592,3,11554.7265,1
2,21,282,592,3,11554.7265,1
2,20,282,592,3,11554.7265,1
2,19,282,592,3,11554.7265,1
2,18,282,1602,3,11554.7265,1
2,17,282,1717,3,11554.7265,1
2,16,282,787,3,11554.7265,1
2,15,282,862,3,11554.7265,1
2,14,282,590,3,11554.7265,1
2,13,282,590,3,11554.7265,1
2,12,282,590,3,11554.7265,1
2,11,282,590,3,11554.7265,1
2,10,282,385,3,11554.7265,1
2,9,282,385,3,11554.7265,1
2,8,282,385,3,11554.7265,1
2,7,232,510,3,11554.7265,1
2,6,232,635,3,11554.7265,1
2,5,232,635,3,11554.7265,1
2,4,232,635,3,11554.7265,0
2,3,232,635,3,11554.7265,0
2,2,232,635,3,11554.7265,0
2,1,232,635,3,11554.7265,0
2,0,232,935,3,11554.7265,1
2,23,232,550,2,6914.6619,1
2,22,232,425,2,6914.6619,1
2,21,232,510,2,6914.6619,1
2,20,232,510,2,6914.6619,1
2,19,232,735,2,6914.6619,1
2,18,232,735,2,6914.6619,1
2,17,232,980,2,6914.6619,1
2,16,232,1210,2,6914.6619,1
2,15,232,1440,2,6914.6619,1
2,14,232,1440,2,6914.6619,1
2,13,232,1160,2,6914.6619,1
2,12,232,1310,2,6914.6619,1
2,11,232,1065,2,6914.6619,1
2,10,232,1310,2,6914.6619,1
2,9,415,1065,2,6914.6619,1
2,8,415,520,2,6914.6619,1
2,7,415,1340,2,6914.6619,1
2,6,415,2133,2,6914.6619,1
2,5,415,2133,2,6914.6619,1
2,4,415,2576,2,6914.6619,1
2,3,415,3004,2,6914.6619,1
2,2,415,1615,2,6914.6619,1
2,1,415,2143,2,6914.6619,1
2,0,415,2690,2,6914.6619,1
2,23,415,990,1,10390.563,1
2,22,415,990,1,10390.563,1
2,21,415,990,1,10390.563,1
2,20,415,1688,1,10390.563,1
2,19,415,1378,1,10390.563,1
2,18,415,1105,1,10390.563,1
2,17,415,1415,1,10390.563,1
2,16,415,784,1,10390.563,1
2,15,415,784,1,10390.563,1
2,14,415,784,1,10390.563,1
2,13,415,913,1,10390.563,1
2,12,415,913,1,10390.563,1
2,11,415,1019,1,10390.563,1
2,10,415,1239,1,10390.563,1
2,9,415,2440,1,10390.563,1
2,8,415,2644,1,10390.563,1
2,7,415,905,1,10390.563,1
2,6,415,905,1,10390.563,1
2,5,415,1710,1,10390.563,1
2,4,415,1845,1,10390.563,1
2,3,415,1512,1,10390.563,1
2,2,415,1922,1,10390.563,1
2,1,415,2571,1,10390.563,1
2,0,415,4103,1,10390.563,1
2,23,415,2732,7,18447.7267,0
2,22,415,3192,7,18447.7267,1
2,21,415,2607,7,18447.7267,1
2,20,415,2767,7,18447.7267,1
2,19,415,2307,7,18447.7267,1
2,18,415,1140,7,18447.7267,0
2,17,415,1360,7,18447.7267,0
2,16,415,1050,7,18447.7267,0
2,15,415,405,7,18447.7267,1
2,14,415,405,7,18447.7267,1
2,13,415,405,7,18447.7267,1
2,12,415,405,7,18447.7267,1
2,11,415,405,7,18447.7267,1
2,10,415,405,7,18447.7267,1
2,9,415,405,7,18447.7267,1
2,8,415,805,7,18447.7267,0
2,7,415,1411,7,18447.7267,1
2,6,415,1651,7,18447.7267,0
2,5,415,1656,7,18447.7267,1
2,4,415,1441,7,18447.7267,1
2,3,415,1436,7,18447.7267,1
2,2,415,1011,7,18447.7267,1
2,1,415,1006,7,18447.7267,1
2,0,415,1776,7,18447.7267,1
2,23,415,1201,6,28965.1967,1
2,22,415,1201,6,28965.1967,1
2,21,415,1201,6,28965.1967,1
2,20,415,1307,6,28965.1967,1
2,19,415,1721,6,28965.1967,1
2,18,415,1643,6,28965.1967,1
2,17,415,1343,6,28965.1967,1
2,16,415,976,6,28965.1967,1
2,15,415,705,6,28965.1967,1
2,14,415,950,6,28965.1967,1
2,13,415,950,6,28965.1967,1
2,12,415,1310,6,28965.1967,1
2,11,415,1003,6,28965.1967,1
2,10,415,1489,6,28965.1967,1
2,9,415,1489,6,28965.1967,1
2,8,415,1244,6,28965.1967,1
2,7,415,1248,6,28965.1967,1
2,6,415,1248,6,28965.1967,1
2,5,415,1248,6,28965.1967,1
2,4,415,1248,6,28965.1967,1
2,3,415,1248,6,28965.1967,1
2,2,415,1248,6,28965.1967,1
2,1,415,1142,6,28965.1967,1
2,0,415,2619,6,28965.1967,1
2,23,415,1747,5,36459.2271,1
2,22,415,1612,5,36459.2271,1
2,21,415,1412,5,36459.2271,0
2,20,415,1206,5,36459.2271,1
2,19,415,1085,5,36459.2271,1
2,18,415,1206,5,36459.2271,1
2,17,415,1436,5,36459.2271,1
2,16,415,1435,5,36459.2271,1
2,15,415,1205,5,36459.2271,1
2,14,415,710,5,36459.2271,1
2,13,415,710,5,36459.2271,1
2,12,415,710,5,36459.2271,1
2,11,415,710,5,36459.2271,1
2,10,415,1233,5,36459.2271,1
2,9,415,1743,5,36459.2271,1
2,8,415,1643,5,36459.2271,1
2,7,415,1117,5,36459.2271,1
2,6,415,1117,5,36459.2271,1
2,5,415,1117,5,36459.2271,1
2,4,415,1117,5,36459.2271,1
2,3,415,1117,5,36459.2271,1
2,2,415,1117,5,36459.2271,1
2,1,415,1117,5,36459.2271,1
2,0,415,2103,5,36459.2271,1
2,23,415,1147,4,49428.3351,1
2,22,415,1147,4,49428.3351,1
2,21,415,1147,4,49428.3351,1
2,20,415,791,4,49428.3351,1
2,19,415,961,4,49428.3351,1
2,18,415,961,4,49428.3351,1
2,17,415,1211,4,49428.3351,0
2,16,415,891,4,49428.3351,1
2,15,415,765,4,49428.3351,1
2,14,415,653,4,49428.3351,1
2,13,415,1221,4,49428.3351,1
2,12,415,1631,4,49428.3351,1
2,11,415,1681,4,49428.3351,0
2,10,415,2547,4,49428.3351,1
2,9,415,2547,4,49428.3351,1
2,8,415,1954,4,49428.3351,1
2,7,415,891,4,49428.3351,0
2,6,415,1725,4,49428.3351,1
2,5,415,2398,4,49428.3351,0
2,4,415,1600,4,49428.3351,0
2,3,415,2398,4,49428.3351,0
2,2,415,2513,4,49428.3351,0
2,1,415,1560,4,49428.3351,1
2,0,415,1632,4,49428.3351,0
2,23,415,1146,3,55817.2275,0
2,22,415,1146,3,55817.2275,0
2,21,415,779,3,55817.2275,0
2,20,415,779,3,55817.2275,0
2,19,415,779,3,55817.2275,0
2,18,415,779,3,55817.2275,0
2,17,415,779,3,55817.2275,0
2,16,415,779,3,55817.2275,0
2,15,415,305,3,55817.2275,0
2,14,415,305,3,55817.2275,0
2,13,415,305,3,55817.2275,0
2,12,415,305,3,55817.2275,0
2,11,415,305,3,55817.2275,1
2,10,415,581,3,55817.2275,0
2,9,415,817,3,55817.2275,1
2,8,415,1178,3,55817.2275,1
2,7,415,1180,3,55817.2275,1
2,6,415,1105,3,55817.2275,1
2,5,415,977,3,55817.2275,1
2,4,415,977,3,55817.2275,0
2,3,415,837,3,55817.2275,1
2,2,415,837,3,55817.2275,0
2,1,415,837,3,55817.2275,0
2,0,415,1195,3,55817.2275,1
2,23,415,644,2,67814.5683,1
2,22,415,644,2,67814.5683,0
2,21,415,483,2,67814.5683,0
2,20,415,483,2,67814.5683,1
2,19,415,589,2,67814.5683,1
2,18,415,589,2,67814.5683,0
2,17,415,559,2,67814.5683,0
2,16,415,559,2,67814.5683,0
2,15,415,439,2,67814.5683,0
2,14,415,241,2,67814.5683,0
2,13,415,241,2,67814.5683,0
2,12,415,106,2,67814.5683,0
2,11,415,106,2,67814.5683,0
2,10,415,934,2,67814.5683,1
2,9,415,1134,2,67814.5683,1
2,8,415,582,2,67814.5683,1
2,7,415,382,2,67814.5683,1
2,6,415,382,2,67814.5683,1
2,5,415,382,2,67814.5683,1
2,4,415,382,2,67814.5683,1
2,3,415,537,2,67814.5683,0
2,2,415,662,2,67814.5683,0
2,1,415,556,2,67814.5683,1
2,0,415,1068,2,67814.5683,1
2,23,415,843,1,70595.9757,0
2,22,415,637,1,70595.9757,0
2,21,415,431,1,70595.9757,0
2,20,415,431,1,70595.9757,0
2,19,415,431,1,70595.9757,0
2,18,415,431,1,70595.9757,0
2,17,415,431,1,70595.9757,0
2,16,415,431,1,70595.9757,0
2,15,415,155,1,70595.9757,0
2,14,415,155,1,70595.9757,0
2,13,415,155,1,70595.9757,0
2,12,415,155,1,70595.9757,0
2,11,415,275,1,70595.9757,0
2,10,415,831,1,70595.9757,1
2,9,415,917,1,70595.9757,1
2,8,415,1123,1,70595.9757,1
2,7,415,963,1,70595.9757,1
2,6,415,963,1,70595.9757,1
2,5,415,963,1,70595.9757,1
2,4,415,963,1,70595.9757,1
2,3,415,963,1,70595.9757,1
2,2,415,938,1,70595.9757,1
2,1,415,938,1,70595.9757,1
2,0,415,1458,1,70595.9757,1
2,23,415,1177,7,58711.0151,1
2,22,415,1334,7,58711.0151,1
2,21,415,1448,7,58711.0151,1
2,20,415,1323,7,58711.0151,0
2,19,415,1641,7,58711.0151,1
2,18,415,1245,7,58711.0151,0
2,17,415,1484,7,58711.0151,0
2,16,415,1002,7,58711.0151,1
2,15,415,1092,7,58711.0151,1
2,14,415,1496,7,58711.0151,1
2,13,415,1066,7,58711.0151,0
2,12,415,376,7,58711.0151,0
2,11,415,657,7,58711.0151,0
2,10,415,722,7,58711.0151,0
2,9,415,742,7,58711.0151,0
2,8,415,872,7,58711.0151,0
2,7,415,1078,7,58711.0151,1
2,6,415,1193,7,58711.0151,1
2,5,415,1063,7,58711.0151,1
2,4,415,818,7,58711.0151,0
2,3,415,688,7,58711.0151,0
2,2,415,813,7,58711.0151,0
2,1,415,938,7,58711.0151,0
2,0,415,1089,7,58711.0151,0
2,23,415,843,6,45819.752,1
2,22,415,948,6,45819.752,1
2,21,415,793,6,45819.752,1
2,20,415,688,6,45819.752,1
2,19,415,688,6,45819.752,0
2,18,415,843,6,45819.752,0
2,17,415,637,6,45819.752,0
2,16,415,431,6,45819.752,0
2,15,415,0,6,45819.752,0
2,14,415,0,6,45819.752,0
2,13,415,0,6,45819.752,0
2,12,415,326,6,45819.752,0
2,11,232,326,6,45819.752,1
2,10,232,491,6,45819.752,1
2,9,232,697,6,45819.752,1
2,8,232,901,6,45819.752,0
2,7,232,901,6,45819.752,1
2,6,232,1056,6,45819.752,1
2,5,232,1056,6,45819.752,1
2,4,232,843,6,45819.752,1
2,3,232,688,6,45819.752,0
2,2,232,688,6,45819.752,0
2,1,232,688,6,45819.752,0
2,0,232,1220,6,45819.752,0
2,23,232,944,5,22907.0456,1
2,22,232,944,5,22907.0456,1
2,21,232,944,5,22907.0456,1
2,20,232,944,5,22907.0456,1
2,19,232,944,5,22907.0456,1
2,18,232,1050,5,22907.0456,1
2,17,232,1012,5,22907.0456,1
2,16,232,953,5,22907.0456,1
2,15,232,509,5,22907.0456,1
2,14,232,509,5,22907.0456,1
2,13,232,509,5,22907.0456,1
2,12,232,136,5,22907.0456,1
2,11,232,136,5,22907.0456,1
2,10,232,412,5,22907.0456,1
2,9,232,618,5,22907.0456,1
2,8,232,824,5,22907.0456,1
2,7,232,824,5,22907.0456,1
2,6,232,548,5,22907.0456,1
2,5,232,548,5,22907.0456,1
2,4,232,548,5,22907.0456,1
2,3,232,548,5,22907.0456,1
2,2,232,548,5,22907.0456,1
2,1,232,668,5,22907.0456,1
2,0,232,1800,5,22907.0456,1
2,23,232,2264,4,6713.7117,1
2,22,232,2375,4,6713.7117,1
2,21,232,2350,4,6713.7117,1
2,20,232,2239,4,6713.7117,1
2,19,232,1519,4,6713.7117,1
2,18,232,1519,4,6713.7117,1
2,17,232,1203,4,6713.7117,1
2,16,232,1307,4,6713.7117,1
2,15,232,857,4,6713.7117,1
2,14,232,857,4,6713.7117,1
2,13,232,1087,4,6713.7117,1
2,12,232,666,4,6713.7117,1
2,11,232,848,4,6713.7117,1
2,10,232,1124,4,6713.7117,1
2,9,232,1640,4,6713.7117,1
2,8,232,1792,4,6713.7117,1
2,7,232,1917,4,6713.7117,1
2,6,232,1768,4,6713.7117,1
2,5,232,1048,4,6713.7117,1
2,4,232,1158,4,6713.7117,1
2,3,232,1048,4,6713.7117,1
2,2,232,1168,4,6713.7117,1
2,1,232,1058,4,6713.7117,1
2,0,232,1309,4,6713.7117,1
2,23,232,798,3,-2625.8904,1
2,22,232,921,3,-2625.8904,1
2,21,232,1351,3,-2625.8904,1
2,20,232,1779,3,-2625.8904,1
2,19,232,1097,3,-2625.8904,1
2,18,232,1481,3,-2625.8904,1
2,17,232,1145,3,-2625.8904,1
2,16,232,717,3,-2625.8904,1
2,15,232,717,3,-2625.8904,1
2,14,232,717,3,-2625.8904,1
2,13,232,717,3,-2625.8904,1
2,12,232,717,3,-2625.8904,1
2,11,232,717,3,-2625.8904,1
2,10,232,993,3,-2625.8904,1
2,9,232,1199,3,-2625.8904,1
2,8,232,1530,3,-2625.8904,1
2,7,232,1655,3,-2625.8904,1
2,6,232,1655,3,-2625.8904,1
2,5,232,1655,3,-2625.8904,1
2,4,232,1655,3,-2625.8904,1
2,3,232,1655,3,-2625.8904,1
2,2,232,2445,3,-2625.8904,1
2,1,415,2737,3,-2625.8904,1
2,0,439,2568,3,-2625.8904,1
1,23,415,1293,2,-2798.879,1
1,22,415,1060,2,-2798.879,1
1,21,415,1060,2,-2798.879,1
1,20,415,939,2,-2798.879,1
1,19,415,916,2,-2798.879,1
1,18,415,1040,2,-2798.879,1
1,17,415,1202,2,-2798.879,1
1,16,415,1533,2,-2798.879,1
1,15,415,2349,2,-2798.879,1
1,14,415,1940,2,-2798.879,1
1,13,415,1260,2,-2798.879,1
1,12,415,1405,2,-2798.879,1
1,11,415,1605,2,-2798.879,1
1,10,415,1532,2,-2798.879,1
1,9,415,1918,2,-2798.879,1
1,8,415,2048,2,-2798.879,1
1,7,415,1826,2,-2798.879,1
1,6,415,2286,2,-2798.879,1
1,5,415,2311,2,-2798.879,1
1,4,415,2386,2,-2798.879,1
1,3,415,1926,2,-2798.879,1
1,2,415,1841,2,-2798.879,1
1,1,415,1516,2,-2798.879,1
1,0,415,2265,2,-2798.879,1
1,23,415,1431,1,-3749.4843,1
1,22,415,1431,1,-3749.4843,1
1,21,415,1431,1,-3749.4843,1
1,20,415,1567,1,-3749.4843,1
1,19,415,1519,1,-3749.4843,1
1,18,415,1579,1,-3749.4843,1
1,17,415,2331,1,-3749.4843,1
1,16,415,2767,1,-3749.4843,1
1,15,415,1841,1,-3749.4843,1
1,14,415,1397,1,-3749.4843,1
1,13,415,1080,1,-3749.4843,1
1,12,415,672,1,-3749.4843,1
1,11,415,420,1,-3749.4843,1
1,10,415,270,1,-3749.4843,1
1,9,415,546,1,-3749.4843,0
1,8,415,752,1,-3749.4843,0
1,7,415,1308,1,-3749.4843,0
1,6,415,1308,1,-3749.4843,0
1,5,415,1308,1,-3749.4843,1
1,4,415,1308,1,-3749.4843,1
1,3,415,958,1,-3749.4843,1
1,2,415,958,1,-3749.4843,1
1,1,415,958,1,-3749.4843,1
1,0,415,1605,1,-3749.4843,1
1,23,415,1329,7,4583.8472,1
1,22,415,1329,7,4583.8472,1
1,21,415,1329,7,4583.8472,1
1,20,415,1123,7,4583.8472,1
1,19,415,917,7,4583.8472,1
1,18,415,1078,7,4583.8472,0
1,17,455,1072,7,4583.8472,0
1,16,455,1072,7,4583.8472,0
1,15,455,917,7,4583.8472,0
1,14,455,917,7,4583.8472,0
1,13,455,1126,7,4583.8472,0
1,12,455,916,7,4583.8472,0
1,11,455,916,7,4583.8472,0
1,10,455,1122,7,4583.8472,0
1,9,455,1167,7,4583.8472,1
1,8,455,1167,7,4583.8472,1
1,7,415,1167,7,4583.8472,1
1,6,415,1167,7,4583.8472,1
1,5,415,1167,7,4583.8472,1
1,4,415,1167,7,4583.8472,1
1,3,415,1167,7,4583.8472,1
1,2,415,1167,7,4583.8472,1
1,1,415,1167,7,4583.8472,1
1,0,415,1653,7,4583.8472,1
1,23,415,1533,6,2461.2905,0
1,22,415,1533,6,2461.2905,0
1,21,415,1324,6,2461.2905,0
1,20,415,1534,6,2461.2905,0
1,19,415,1534,6,2461.2905,0
1,18,415,1328,6,2461.2905,0
1,17,415,1328,6,2461.2905,0
1,16,415,1017,6,2461.2905,0
1,15,415,1191,6,2461.2905,0
1,14,415,1365,6,2461.2905,1
1,13,415,1481,6,2461.2905,1
1,12,415,1049,6,2461.2905,1
1,11,415,1049,6,2461.2905,1
1,10,415,1273,6,2461.2905,1
1,9,415,1610,6,2461.2905,0
1,8,415,1302,6,2461.2905,0
1,7,415,1168,6,2461.2905,0
1,6,415,1503,6,2461.2905,0
1,5,415,1628,6,2461.2905,1
1,4,415,1628,6,2461.2905,1
1,3,415,1628,6,2461.2905,1
1,2,415,1628,6,2461.2905,1
1,1,415,1503,6,2461.2905,1
1,0,415,1654,6,2461.2905,1
1,23,415,1243,5,35.1092,1
1,22,415,1243,5,35.1092,1
1,21,415,1404,5,35.1092,1
1,20,415,1614,5,35.1092,1
1,19,415,1614,5,35.1092,1
1,18,415,1614,5,35.1092,1
1,17,415,1408,5,35.1092,1
1,16,415,1158,5,35.1092,1
1,15,415,1324,5,35.1092,1
1,14,415,747,5,35.1092,1
1,13,415,913,5,35.1092,1
1,12,415,537,5,35.1092,1
1,11,415,643,5,35.1092,1
1,10,415,477,5,35.1092,1
1,9,415,758,5,35.1092,1
1,8,415,803,5,35.1092,1
1,7,415,1009,5,35.1092,0
1,6,415,1009,5,35.1092,1
1,5,415,1009,5,35.1092,1
1,4,415,1009,5,35.1092,1
1,3,415,1169,5,35.1092,1
1,2,415,1329,5,35.1092,1
1,1,415,1169,5,35.1092,1
1,0,415,1625,5,35.1092,1
1,23,232,662,4,16170.8941,1
1,22,232,812,4,16170.8941,1
1,21,232,662,4,16170.8941,1
1,20,232,812,4,16170.8941,1
1,19,232,868,4,16170.8941,1
1,18,232,1029,4,16170.8941,1
1,17,232,1183,4,16170.8941,1
1,16,232,1033,4,16170.8941,1
1,15,232,1033,4,16170.8941,1
1,14,232,1033,4,16170.8941,1
1,13,232,772,4,16170.8941,1
1,12,232,821,4,16170.8941,1
1,11,232,660,4,16170.8941,1
1,10,232,660,4,16170.8941,1
1,9,232,1106,4,16170.8941,1
1,8,232,1106,4,16170.8941,1
1,7,232,936,4,16170.8941,1
1,6,232,1061,4,16170.8941,1
1,5,232,1186,4,16170.8941,1
1,4,232,1186,4,16170.8941,1
1,3,232,1061,4,16170.8941,1
1,2,232,936,4,16170.8941,1
1,1,232,811,4,16170.8941,1
1,0,232,1679,4,16170.8941,1
1,23,232,868,3,27564.7787,0
1,22,232,868,3,27564.7787,0
1,21,232,868,3,27564.7787,0
1,20,232,1010,3,27564.7787,0
1,19,232,1216,3,27564.7787,1
1,18,232,1216,3,27564.7787,1
1,17,232,1174,3,27564.7787,1
1,16,232,849,3,27564.7787,1
1,15,232,573,3,27564.7787,1
1,14,232,248,3,27564.7787,1
1,13,232,573,3,27564.7787,1
1,12,232,467,3,27564.7787,0
1,11,232,467,3,27564.7787,0
1,10,232,1217,3,27564.7787,0
1,9,232,1075,3,27564.7787,0
1,8,232,1225,3,27564.7787,0
1,7,232,1386,3,27564.7787,0
1,6,232,1386,3,27564.7787,0
1,5,232,1236,3,27564.7787,0
1,4,232,1386,3,27564.7787,0
1,3,232,1236,3,27564.7787,0
1,2,232,1225,3,27564.7787,0
1,1,232,1400,3,27564.7787,1
1,0,232,2270,3,27564.7787,0
1,23,232,1195,2,18822.5383,0
1,22,232,1195,2,18822.5383,1
1,21,232,1195,2,18822.5383,1
1,20,232,890,2,18822.5383,1
1,19,232,890,2,18822.5383,1
1,18,232,1215,2,18822.5383,1
1,17,232,1215,2,18822.5383,1
1,16,232,1413,2,18822.5383,1
1,15,232,1413,2,18822.5383,1
1,14,232,1688,2,18822.5383,1
1,13,232,1688,2,18822.5383,1
1,12,232,1413,2,18822.5383,1
1,11,232,1681,2,18822.5383,1
1,10,232,1886,2,18822.5383,1
1,9,232,2017,2,18822.5383,1
1,8,232,1139,2,18822.5383,1
1,7,232,1054,2,18822.5383,0
1,6,232,1179,2,18822.5383,1
1,5,232,1461,2,18822.5383,1
1,4,232,1461,2,18822.5383,1
1,3,232,1461,2,18822.5383,1
1,2,232,1300,2,18822.5383,1
1,1,232,1175,2,18822.5383,1
1,0,232,1994,2,18822.5383,1
1,23,232,944,1,12149.6601,1
1,22,232,1142,1,12149.6601,1
1,21,232,929,1,12149.6601,1
1,20,232,929,1,12149.6601,1
1,19,232,1064,1,12149.6601,1
1,18,232,909,1,12149.6601,1
1,17,232,774,1,12149.6601,1
1,16,232,774,1,12149.6601,1
1,15,232,954,1,12149.6601,1
1,14,232,1098,1,12149.6601,1
1,13,232,1253,1,12149.6601,1
1,12,232,1404,1,12149.6601,1
1,11,232,829,1,12149.6601,1
1,10,232,498,1,12149.6601,1
1,9,232,797,1,12149.6601,1
1,8,232,986,1,12149.6601,1
1,7,190,1367,1,12149.6601,1
1,6,190,1672,1,12149.6601,1
1,5,190,2550,1,12149.6601,1
1,4,190,2167,1,12149.6601,1
1,3,190,2499,1,12149.6601,1
1,2,190,2146,1,12149.6601,1
1,1,190,1744,1,12149.6601,1
1,0,190,2906,1,12149.6601,1
1,23,190,2627,7,10607.998,1
1,22,190,2421,7,10607.998,1
1,21,190,3185,7,10607.998,1
1,20,190,3234,7,10607.998,1
1,19,190,3376,7,10607.998,1
1,18,190,2907,7,10607.998,1
1,17,190,2349,7,10607.998,1
1,16,190,1509,7,10607.998,0
1,15,190,1342,7,10607.998,0
1,14,190,1548,7,10607.998,0
1,13,190,1754,7,10607.998,1
1,12,190,1875,7,10607.998,1
1,11,190,1548,7,10607.998,0
1,10,190,1342,7,10607.998,1
1,9,190,1342,7,10607.998,0
1,8,190,1509,7,10607.998,0
1,7,190,1497,7,10607.998,0
1,6,190,1618,7,10607.998,1
1,5,190,1497,7,10607.998,1
1,4,190,1497,7,10607.998,1
1,3,190,1497,7,10607.998,1
1,2,190,1330,7,10607.998,1
1,1,190,1169,7,10607.998,1
1,0,190,2237,7,10607.998,1
1,23,190,1489,6,19826.468,1
1,22,190,1489,6,19826.468,1
1,21,190,1489,6,19826.468,1
1,20,190,1489,6,19826.468,1
1,19,190,1489,6,19826.468,1
1,18,190,1489,6,19826.468,1
1,17,190,1189,6,19826.468,0
1,16,190,913,6,19826.468,0
1,15,190,1038,6,19826.468,0
1,14,190,1038,6,19826.468,1
1,13,190,1038,6,19826.468,1
1,12,190,1308,6,19826.468,1
1,11,190,1183,6,19826.468,1
1,10,190,2018,6,19826.468,1
1,9,190,1748,6,19826.468,0
1,8,190,1660,6,19826.468,0
1,7,190,1177,6,19826.468,1
1,6,190,1729,6,19826.468,1
1,5,190,759,6,19826.468,1
1,4,190,1029,6,19826.468,1
1,3,190,759,6,19826.468,1
1,2,190,1029,6,19826.468,1
1,1,190,838,6,19826.468,1
1,0,190,2324,6,19826.468,1
1,23,190,1961,5,29667.0257,1
1,22,190,2255,5,29667.0257,1
1,21,190,2405,5,29667.0257,1
1,20,190,2278,5,29667.0257,1
1,19,190,2129,5,29667.0257,1
1,18,190,1984,5,29667.0257,1
1,17,190,1679,5,29667.0257,1
1,16,190,1321,5,29667.0257,1
1,15,190,1433,5,29667.0257,1
1,14,190,1873,5,29667.0257,1
1,13,190,1432,5,29667.0257,1
1,12,190,1732,5,29667.0257,1
1,11,190,1422,5,29667.0257,1
1,10,190,1112,5,29667.0257,1
1,9,190,1112,5,29667.0257,1
1,8,190,1778,5,29667.0257,1
1,7,190,2064,5,29667.0257,1
1,6,190,2189,5,29667.0257,1
1,5,190,1712,5,29667.0257,1
1,4,190,1420,5,29667.0257,1
1,3,190,1581,5,29667.0257,1
1,2,190,1270,5,29667.0257,1
1,1,190,1394,5,29667.0257,1
1,0,190,1838,5,29667.0257,1
1,23,190,1225,4,36717.4025,1
1,22,190,1009,4,36717.4025,1
1,21,190,792,4,36717.4025,1
1,20,190,940,4,36717.4025,1
1,19,190,945,4,36717.4025,1
1,18,190,943,4,36717.4025,1
1,17,190,927,4,36717.4025,1
1,16,190,926,4,36717.4025,0
1,15,190,653,4,36717.4025,1
1,14,190,1056,4,36717.4025,1
1,13,190,1604,4,36717.4025,1
1,12,190,1331,4,36717.4025,0
1,11,190,992,4,36717.4025,0
1,10,190,832,4,36717.4025,1
1,9,190,717,4,36717.4025,1
1,8,190,1245,4,36717.4025,1
1,7,190,1072,4,36717.4025,0
1,6,190,1239,4,36717.4025,1
1,5,190,1384,4,36717.4025,1
1,4,190,1364,4,36717.4025,1
1,3,190,1359,4,36717.4025,1
1,2,190,1349,4,36717.4025,1
1,1,190,1197,4,36717.4025,1
1,0,190,2211,4,36717.4025,1
1,23,190,1312,3,41729.6726,0
1,22,190,1316,3,41729.6726,0
1,21,190,1123,3,41729.6726,1
1,20,190,1115,3,41729.6726,0
1,19,190,1217,3,41729.6726,0
1,18,190,1079,3,41729.6726,0
1,17,190,981,3,41729.6726,0
1,16,190,986,3,41729.6726,0
1,15,190,996,3,41729.6726,0
